epoch,train_loss,train_acc,val_loss,val_acc,lr
74,1.1962377059173583,77.316,1.5893572467803956,67.77,0.00028573851228061084
75,1.202599885406494,76.928,1.6334641899108886,66.83,0.0002828164620056024
76,1.178745351486206,77.864,1.5781589025497436,68.19,0.00027987291671313907
77,1.179218979988098,77.872,1.5789329904556275,68.05,0.0002769086404005702
78,1.17260006690979,77.882,1.5826105392456056,68.15,0.00027392440244598224
79,1.1616407577896117,78.398,1.5720468635559082,68.59,0.0002709209774085071
80,1.1484769926452636,78.93,1.5605918767929077,68.44,0.00026789914482728546
81,1.1374655599594117,79.304,1.567354930305481,68.78,0.00026485968901913655
82,1.1272803159713745,79.5,1.5760048107147218,68.37,0.00026180339887498953
83,1.1217709510421754,79.936,1.5605302312850953,68.62,0.0002587310676551262
84,1.114869854736328,80.056,1.5460960411071778,68.97,0.0002556434927832906
