epoch,train_loss,train_acc,val_loss,val_acc,lr
125,1.3782808972167968,82.392,1.9780480947494508,66.27,0.00010140480822666292
126,1.3768436952972412,82.506,1.9711724403381348,65.85,9.924123570958665e-05
127,1.3674259814834595,82.72,1.9841994018554687,66.31,9.709213538297414e-05
128,1.3721436248397827,82.592,1.9598124475479126,66.51,9.495806504593826e-05
129,1.3556037482070924,83.138,1.9724212078094483,66.26,9.283957859655718e-05
130,1.3587723729324341,82.974,1.97864827003479,66.4,9.073722588811001e-05
131,1.354727434310913,83.096,1.9601997840881347,66.44,8.865155258636267e-05
132,1.347426135559082,83.34,1.9693354974746704,66.69,8.658310002794008e-05
133,1.3472458737182618,83.296,1.9759269832611084,65.86,8.453240507982207e-05
134,1.3389983615875245,83.536,1.9594571968078613,66.4,8.25e-05
135,1.3330563669586182,83.862,1.965258418083191,66.05,8.048641229932852e-05
136,1.3298848978042603,83.838,1.9509768674850463,66.54,7.849216460461071e-05
137,1.337136678543091,83.806,1.955819404411316,66.58,7.651777452294994e-05
138,1.3224442896270752,84.186,1.9586520469665527,66.67,7.456375450740483e-05
139,1.3160243521881103,84.35,1.9590416492462157,66.78,7.26306117239824e-05
140,1.3192782920455932,84.236,1.9719495737075805,66.49,7.071884792000267e-05
141,1.3129167820358276,84.412,1.9585817316055298,67.04,6.882895929387048e-05
142,1.3143972174835206,84.398,1.9451904914855958,67.12,6.696143636628687e-05
143,1.3087668929290772,84.48,1.9603573070526124,66.92,6.511676385293469e-05
144,1.2964397370529175,84.886,1.951567106819153,66.99,6.32954205386703e-05
145,1.2973668975067139,84.878,1.9581347631454469,66.82,6.149787915325529e-05
146,1.2915683365249633,84.984,1.9595472509384155,66.63,5.972460624865905e-05
147,1.290595905418396,84.966,1.9399804794311524,67.4,5.797606207796556e-05
148,1.2829159536743164,85.402,1.954755270767212,67.23,5.625270047591443e-05
149,1.281108874130249,85.38,1.943320945930481,67.2,5.45549687411081e-05
150,1.2838716691207885,85.188,1.9541134616851807,66.96,5.2883307519915574e-05
151,1.2730365383911133,85.744,1.963198245048523,66.77,5.123815069210246e-05
152,1.2672371839141845,85.884,1.9543746292114257,67.11,4.961992525821762e-05
153,1.27283403049469,85.606,1.9437217105865479,67.37,4.8029051228765144e-05
154,1.2699475453948974,85.674,1.954862440109253,66.95,4.646594151519033e-05
155,1.2666148976516725,85.822,1.9329359874725343,67.54,4.493100182270895e-05
156,1.257309729156494,85.928,1.9487159713745117,67.42,4.342463054500599e-05
157,1.259250616455078,86.052,1.9426769229888916,67.41,4.1947218660832743e-05
158,1.2565032410430907,86.044,1.931492425918579,67.58,4.0499149632528495e-05
159,1.2594701235961914,86.114,1.9491828773498536,66.94,3.908079930649237e-05
160,1.2551657687759399,86.086,1.9465565128326416,67.33,3.7692535815632644e-05
161,1.2498528295898437,86.264,1.9550841354370116,66.98,3.633471948381793e-05
162,1.2423702268218995,86.504,1.939379125404358,67.44,3.5007702732354795e-05
163,1.2441493181228638,86.548,1.9425268028259277,67.29,3.3711829988517134e-05
164,1.2336210819244384,86.862,1.9438714931488037,67.52,3.2447437596149796e-05
165,1.2340327504730224,86.786,1.944149670791626,67.36,3.121485372837054e-05
166,1.2348376074981688,86.766,1.9496429847717285,67.34,3.00143983023929e-05
167,1.2326603830718994,86.942,1.941312978744507,67.41,2.8846382896491336e-05
168,1.2273142364120484,87.152,1.9483880828857423,67.48,2.7711110669131377e-05
169,1.2295150553131104,86.874,1.9396533378601075,67.57,2.6608876280284628e-05
170,1.2347675705337524,86.854,1.9443753566741944,67.37,2.5539965814949725e-05
171,1.2239284754180908,87.086,1.94548751411438,67.27,2.4504656708899237e-05
172,1.229843841896057,86.95,1.9374837129592895,67.96,2.3503217676670927e-05
173,1.2262235862731934,87.048,1.9423987443923951,67.48,2.253590864182287e-05
174,1.223326986618042,87.142,1.9314357070922852,67.91,2.1602980669470496e-05
175,1.2205175672912598,87.218,1.9496133781433105,67.23,2.070467590112244e-05
176,1.2104062086486815,87.46,1.9298991924285889,67.68,1.9841227491832692e-05
177,1.2150078201293946,87.37,1.9323923364639282,67.48,1.9012859549685382e-05
178,1.213107686920166,87.442,1.9407998308181762,67.67,1.8219787077627265e-05
179,1.2134874546813965,87.424,1.9361242572784423,67.61,1.746221591766393e-05
180,1.2065309790420533,87.55,1.929193281173706,67.98,1.6740342697433252e-05
181,1.2047522062301637,87.762,1.9303027141571045,67.86,1.6054354779170905e-05
182,1.2043288374328613,87.764,1.931050958442688,67.83,1.5404430211080343e-05
183,1.2089233292388917,87.608,1.932690831375122,67.86,1.4790737681120455e-05
184,1.1984971530914306,87.982,1.9327014497756958,67.99,1.4213436473222465e-05
185,1.1986127019500732,87.756,1.9303272272109986,67.8,1.3672676425947978e-05
186,1.2079219438552857,87.582,1.9262356372833251,68.13,1.316859789359818e-05
187,1.201242296066284,87.818,1.933310251235962,68.05,1.2701331709785056e-05
188,1.2031731299972535,87.744,1.9326222597122193,68.06,1.2270999153473346e-05
189,1.197492364959717,87.816,1.9308335512161254,67.88,1.187771191750264e-05
190,1.203553847732544,87.654,1.9362691780090333,67.74,1.1521572079597605e-05
191,1.1931012830352783,87.854,1.9305401176452637,68.09,1.1202672075873507e-05
192,1.1986474739837647,87.8,1.9331590938568115,67.9,1.0921094676844617e-05
193,1.1867245021820068,88.158,1.932079801940918,67.86,1.0676912965940949e-05
194,1.192331037750244,88.074,1.935254549407959,67.88,1.047019032053956e-05
195,1.2002441906738281,87.85,1.9369905780792236,68.06,1.030098039551488e-05
196,1.1954117662811279,87.888,1.927513291168213,68.21,1.0169327109312654e-05
197,1.1922047486114502,88.092,1.9276601150512696,68.23,1.0075264632550842e-05
198,1.1938913152694701,88.018,1.9337485958099365,68.03,1.0018817379150673e-05
199,1.1860805395889282,88.23,1.9258974266052247,68.11,1e-05
